"domain","source_id","state_key","source_file","source_sha256","source_class","character_id","rendered_character_id","export_strategy","frame_count","selected_frame","content_rect_twips","width","height","runtime_asset","runtime_sha256","processing_status","error"
"farm","1","seed","ui/allcrops/Crop_1_Seed.swf","4ccfaef2a25921feba1af8be0209fbf28c02334a72cd64e1938680a290d78cd0","Crop_1_Seed","2","2","root-symbol","1","0","-24,-53,691,830","36","45","apps/web/public/assets/manor/v7-runtime/crops/1/seed.png","4d8afeec7a22b3d827f6601f518dd342318356488143155dc17a98d0ae6f5ee5","exported-root-symbol",
"farm","1","sprout","ui/allcrops/Crop_1_0.swf","e8b53b48a71fcff6d070fadccf07a33afb7efbbec16840e1de7b936869c251d8","Crop_1_0","3","3","root-symbol","1","0","1610,644,2472,1021","44","19","apps/web/public/assets/manor/v7-runtime/crops/1/sprout.png","d3b5c065fdd528da04b1f17199502d62f0e81255d31d8288b7353fda27f7cc7a","exported-root-symbol",
"farm","1","young","ui/allcrops/Crop_1_1.swf","6e78af83267195f3378c6fd9fa53370025bd6bbb1e2e518ecae4e8fa387fdd7e","Crop_1_1","3","3","root-symbol","1","0","1556,345,2250,1122","35","39","apps/web/public/assets/manor/v7-runtime/crops/1/young.png","b75cd13a9408045bd035491388cc3910090666f8dfdff54950b323da20553f13","exported-root-symbol",
"farm","1","growing","ui/allcrops/Crop_1_2.swf","066edc0dceeed328f81b1d97b826fa10282cc4cc6bbcf2614741f39140d1601d","Crop_1_2","3","3","root-symbol","1","0","1278,1,2553,1215","64","61","apps/web/public/assets/manor/v7-runtime/crops/1/growing.png","cf5704708a5badf558559f93decd4d482dac892fc92615aa3e8e0e78e419f1e3","exported-root-symbol",
"farm","1","mature","ui/allcrops/Crop_1_3.swf","f572ac0fb03d080f531227fffed24df544c3e8c1f15064b4430a4dbdbec5aa26","Crop_1_3","21","21","root-symbol","1","0","696,-653,2976,1648","114","116","apps/web/public/assets/manor/v7-runtime/crops/1/mature.png","4442cc0665809d94aae65319224fbee8a95286254e7b4a6985e9b3b7374d9a8d","exported-root-symbol",
"farm","1","withered","ui/allcrops/Crop_1_4.swf","87b52ca86596a5134b5996ad8de1474a2a1eb53e3656dd66383a1e7640f805cb","Crop_1_6","3","3","root-symbol","1","0","802,-139,3338,990","127","57","apps/web/public/assets/manor/v7-runtime/crops/1/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
"farm","2","seed","ui/allcrops/Crop_2_Seed.swf","c9050ab5d43c2396223b44670a325f281d2eb4914ce3a89fac09a5de7348ce72","Crop_2_Seed","2","2","root-symbol","1","0","-84,-32,614,1107","35","57","apps/web/public/assets/manor/v7-runtime/crops/2/seed.png","176dcb8e9feeeea0ffb6981200eddc827358572940366becb6ecafb6e3c548e8","exported-root-symbol",
"farm","2","sprout","ui/allcrops/Crop_2_0.swf","5a82fe73121bba4054aebeaa48b51b713753930a4ebc2af37bd9cd918addb020","Crop_2_0","3","3","root-symbol","1","0","1543,552,2405,929","44","19","apps/web/public/assets/manor/v7-runtime/crops/2/sprout.png","d3b5c065fdd528da04b1f17199502d62f0e81255d31d8288b7353fda27f7cc7a","exported-root-symbol",
"farm","2","young","ui/allcrops/Crop_2_1.swf","3e71e2bb37faa3078c7b4e8ad3c445eef95455643cc0bde759e3605e33369ac1","Crop_2_1","3","3","root-symbol","1","0","1494,-142,2298,941","41","55","apps/web/public/assets/manor/v7-runtime/crops/2/young.png","b3e5d1fd5237d57b344cc3bffbb6d1bbe01ca53730df2727c7976b862a3d1871","exported-root-symbol",
"farm","2","growing","ui/allcrops/Crop_2_2.swf","f68f90349a82e2474c51d3c36702bd03135786d03ec87c7ea4ecad5e4a5ef044","Crop_2_2","3","3","root-symbol","1","0","1427,-202,2600,1038","59","62","apps/web/public/assets/manor/v7-runtime/crops/2/growing.png","d34a2892f21f9d4cefba0f5ae405de1aeade1e7c48723b78cb2901b952b4ec36","exported-root-symbol",
"farm","2","mature","ui/allcrops/Crop_2_3.swf","9311f1eaa2c9ec39c3966ac64602ff05bd56460fce8ae092417533fb7c91ec58","Crop_2_3","12","12","root-symbol","1","0","694,-1507,3394,1408","135","146","apps/web/public/assets/manor/v7-runtime/crops/2/mature.png","bd430ee4230e566d3b3e058a8dc05a83b12e45ca75c01e66a1ca187a571f4232","exported-root-symbol",
"farm","2","withered","ui/allcrops/Crop_2_4.swf","fc7fb673b2f122f1ea8d7d86133853d029bfa177cdc036689ba8c3202f46886f","Crop_2_6","3","3","root-symbol","1","0","768,-23,3304,1106","127","57","apps/web/public/assets/manor/v7-runtime/crops/2/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
"farm","3","seed","ui/allcrops/Crop_3_Seed.swf","d8446abd98ec7903e7a9ae4f1713b41f1c76ae8eef56851f36f8c8f7d099218a","Crop_3_Seed","2","2","root-symbol","1","0","-32,-22,598,1142","32","59","apps/web/public/assets/manor/v7-runtime/crops/3/seed.png","ad903bc2f5c70be7f04d793d91c1437c20b869dab899d49d732a8b0eb9679258","exported-root-symbol",
"farm","3","sprout","ui/allcrops/Crop_3_0.swf","1ec8e332d62992460da91aa057266f554e00607c22a08ad50173a85a624818c6","Crop_3_0","3","3","root-symbol","1","0","1477,643,2339,1020","44","19","apps/web/public/assets/manor/v7-runtime/crops/3/sprout.png","c44c66e9d8d7de159f810e86a36760b2b2ab57c0bf57baafa521bfd7f48bd9d6","exported-root-symbol",
"farm","3","young","ui/allcrops/Crop_3_1.swf","83f66262b41696b504cbc7a126c0c30cd16513bedf89914d08e4af17cfae881c","Crop_3_1","3","3","root-symbol","1","0","1476,276,2414,1014","47","37","apps/web/public/assets/manor/v7-runtime/crops/3/young.png","4715f9ea29434f26f46cd751b019f641020ac271cc15701ba6f4406021a6ecf3","exported-root-symbol",
"farm","3","growing","ui/allcrops/Crop_3_2.swf","918ea463f62217e6502225c6e7262d14b55c0d2107d50909e2a8e16b5deafeeb","Crop_3_2","6","6","root-symbol","1","0","1148,-56,2683,1055","77","56","apps/web/public/assets/manor/v7-runtime/crops/3/growing.png","3bcf285a29c6c9485cfef61567c5352fee660a14b757ba2c808e0ee1e4de641e","exported-root-symbol",
"farm","3","mature","ui/allcrops/Crop_3_3.swf","0110c1d4e2ab7d9ec1d535523af361bc65e503edaffd116d4e591b4ef325ae4f","Crop_3_3","18","18","root-symbol","1","0","639,-1042,3231,1432","130","124","apps/web/public/assets/manor/v7-runtime/crops/3/mature.png","bc3d4456acfb30d48985a19499c785b0004fbbffe250c201d688ff2dec88f327","exported-root-symbol",
"farm","3","withered","ui/allcrops/Crop_3_4.swf","cd0928a67207b3764bb3bec970e17c3d516c2659e876562e7ae02d91d2d1ed49","Crop_3_6","3","3","root-symbol","1","0","671,-4,3207,1125","127","57","apps/web/public/assets/manor/v7-runtime/crops/3/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","4","seed","ui/allcrops/Crop_4_Seed.swf","a7a2f73d415a3159bc36af253e78015814834fec5bc9c9ec7ee98dab736a8604","Crop_4_Seed","2","2","root-symbol","1","0","-11,-16,998,927","51","48","apps/web/public/assets/manor/v7-runtime/crops/4/seed.png","b2843b1f22ec526bd51f2592328639ff38536df6240ee419dfbee0d131523cac","exported-root-symbol",
"farm","4","sprout","ui/allcrops/Crop_4_0.swf","aba6a8a8170cd9d40df6debc15c58289907c2bda5491c5c858cfff2a86578e6d","Crop_4_0","3","3","root-symbol","1","0","1451,713,2314,1090","44","19","apps/web/public/assets/manor/v7-runtime/crops/4/sprout.png","2034cd4b846f7017938e14ebf3e0838deb7d81208141b67eba648be1783c9c36","exported-root-symbol",
"farm","4","young","ui/allcrops/Crop_4_1.swf","d98128e66c2f242ffdaa380f08f22f8a046f0f55db772cd7e14eca30ba3ed685","Crop_4_1","3","3","root-symbol","1","0","1433,437,2205,1105","39","34","apps/web/public/assets/manor/v7-runtime/crops/4/young.png","da687eca424fd0d9274b7cd91cf10d0848009221c4855c0e5ec888ee12b03d68","exported-root-symbol",
"farm","4","growing","ui/allcrops/Crop_4_2.swf","ed5335b470086d42c46055f6625bb431d1736ba7dabb6cc12b2141fa1122ca47","Crop_4_2","3","3","root-symbol","1","0","1388,-88,2295,1146","46","62","apps/web/public/assets/manor/v7-runtime/crops/4/growing.png","f1e59cbfc47859727f57e0454d595c08291aa92558b7f2c7ecc895412932c34d","exported-root-symbol",
"farm","4","mature","ui/allcrops/Crop_4_3.swf","73a8a2ec64b6411c43d5aec42711cd907cf809871298dc96ea4a3e176e6623ab","Crop_4_3","7","7","root-symbol","1","0","651,-1394,2996,1272","118","134","apps/web/public/assets/manor/v7-runtime/crops/4/mature.png","ca5751e648bd7850ec0d950bf24619ece823e6e16100902cc957bf2d2b3b2e01","exported-root-symbol",
"farm","4","withered","ui/allcrops/Crop_4_4.swf","e31824fd9588ce66d7f7a0ec8a3d4c87ff5cac97a893864ca16ae0b7a11468dd","Crop_4_6","3","3","root-symbol","1","0","714,-25,3251,1104","127","57","apps/web/public/assets/manor/v7-runtime/crops/4/withered.png","65f7bc4ab008c4ac7159480117206a63017d2083c05391eb5bab248055d8d2e5","exported-root-symbol",
"farm","5","seed","ui/allcrops/Crop_5_Seed.swf","c51a03b246600904e4541432316892c12fb6c22fcaa2f517e16199f230e41ec2","Crop_5_Seed","2","2","root-symbol","1","0","-18,-5,847,1049","44","53","apps/web/public/assets/manor/v7-runtime/crops/5/seed.png","cde79b588bda202613792eaf7b1359885510688ab8ebe7ff29e78c7d24236d35","exported-root-symbol",
"farm","5","sprout","ui/allcrops/Crop_5_0.swf","5a67c31710820bfd1a6eb62f09a9e44f46091b1ead3e1fb21627ad1a78e0bf1c","Crop_5_0","3","3","root-symbol","1","0","1458,632,2320,1009","44","19","apps/web/public/assets/manor/v7-runtime/crops/5/sprout.png","c44c66e9d8d7de159f810e86a36760b2b2ab57c0bf57baafa521bfd7f48bd9d6","exported-root-symbol",
"farm","5","young","ui/allcrops/Crop_5_1.swf","07a62422941b3e7593e1b3533c1a66974767862e7e0ea44590a732b24c8cc8db","Crop_5_1","3","3","root-symbol","1","0","1454,-125,2292,1023","42","58","apps/web/public/assets/manor/v7-runtime/crops/5/young.png","7c79b3a927da2e3d7a935fc2277e41d36560f2f96a38c4edbd58bbabb0098f29","exported-root-symbol",
"farm","5","growing","ui/allcrops/Crop_5_2.swf","82a6f220261d3447f96c384028ce51c7e2bd990daf69b0febb53dff164b1adc0","Crop_5_2","3","3","root-symbol","1","0","1233,-406,2700,1149","74","78","apps/web/public/assets/manor/v7-runtime/crops/5/growing.png","ef50799b7d7747c700a1f88c3f1f5bb2b6385b63205203e281f29a729e89feed","exported-root-symbol",
"farm","5","mature","ui/allcrops/Crop_5_3.swf","834a25a0502af8bc604a8504693574870ef70b8612dc0709285985a602f14e65","Crop_5_3","18","18","root-symbol","1","0","716,-1394,3043,1352","117","138","apps/web/public/assets/manor/v7-runtime/crops/5/mature.png","2571ea3bd2e239dffad6ac1e02cb234808144f8b1bc715f6d6b9d3d938196041","exported-root-symbol",
"farm","5","withered","ui/allcrops/Crop_5_4.swf","28bf8d82f8b687005b097bed5e516fb19f4a92164595a2a732ed0e9ba786ad45","Crop_5_6","3","3","root-symbol","1","0","650,-35,3186,1094","127","57","apps/web/public/assets/manor/v7-runtime/crops/5/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","6","seed","ui/allcrops/Crop_6_Seed.swf","37ff37d4064c521ef61b3bbb57898bf6c13ad6b3c89b8aee540bbaa2ccbf0201","Crop_6_Seed","2","2","root-symbol","1","0","-21,-22,691,1118","36","57","apps/web/public/assets/manor/v7-runtime/crops/6/seed.png","f10fdab4644e943d265a4c21255a35bf38148c04806145eb58dab59b877816f4","exported-root-symbol",
"farm","6","sprout","ui/allcrops/Crop_6_0.swf","646a9b9dbd652495f17e3c3b20871bbfd0efc3f19efbcc13a6eaf07965e7feec","Crop_6_0","3","3","root-symbol","1","0","1552,671,2414,1048","44","19","apps/web/public/assets/manor/v7-runtime/crops/6/sprout.png","c44c66e9d8d7de159f810e86a36760b2b2ab57c0bf57baafa521bfd7f48bd9d6","exported-root-symbol",
"farm","6","young","ui/allcrops/Crop_6_1.swf","c9b20ebe21ab1b99a6df60f6c59ae1d4a52c1daac26b229b38881aa4b60fc948","Crop_6_1","3","3","root-symbol","1","0","1495,181,2481,1053","50","44","apps/web/public/assets/manor/v7-runtime/crops/6/young.png","e73afc43bb28daad5788c7f89ad74f0d6fa8b672c08892dc8f41ca6c9c61e0c1","exported-root-symbol",
"farm","6","growing","ui/allcrops/Crop_6_2.swf","f3635043016dacc2cf2be6c78bdeaf9ec03fd9988e8fa78afe9e25500e14d026","Crop_6_2","3","3","root-symbol","1","0","1041,-219,2823,1076","90","65","apps/web/public/assets/manor/v7-runtime/crops/6/growing.png","6709c79153f657c53d27141ca98b1b8139666f97567dba2332ddc37d4efa329a","exported-root-symbol",
"farm","6","mature","ui/allcrops/Crop_6_3.swf","5ff890bbfc6f1fd075fd563664b32174b4bc7ce519acea2aa9f80149b210f12e","Crop_6_3","11","11","root-symbol","1","0","799,-1278,3110,1187","116","124","apps/web/public/assets/manor/v7-runtime/crops/6/mature.png","bf56c6f8eb0b7b30e179af182daca604df118048519e6119486864a3d50ed8d3","exported-root-symbol",
"farm","6","withered","ui/allcrops/Crop_6_4.swf","78ea40382ddc1a98c28b4a03296ccebdc13e11e06672ac8b85dcc0a375939c8b","Crop_6_6","3","3","root-symbol","1","0","760,-27,3296,1102","127","57","apps/web/public/assets/manor/v7-runtime/crops/6/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","7","seed","ui/allcrops/Crop_7_Seed.swf","8190710d7957bfec2f2a7f59932a9800dd741ace0b5cabf4b319f1b984ab0c2c","Crop_7_Seed","2","2","root-symbol","1","0","-20,-19,767,857","40","44","apps/web/public/assets/manor/v7-runtime/crops/7/seed.png","e4a99bbecc36be76032fcab2aa23ce11c197848782ef8172c6b3c7052456d68b","exported-root-symbol",
"farm","7","sprout","ui/allcrops/Crop_7_0.swf","9c71a629d01f3b9fd228cc2a86737cf38c841b917b69636f75f03f93ede47b5e","Crop_7_0","3","3","root-symbol","1","0","1656,652,2518,1029","44","19","apps/web/public/assets/manor/v7-runtime/crops/7/sprout.png","d0f5dad9e4a5a30891f550d9f775270fadc9b3b9c051f3013d9d2ed082d23c3e","exported-root-symbol",
"farm","7","young","ui/allcrops/Crop_7_1.swf","35b48c48d2b99402a8707fe1d30a3506f86f327ad728e7acc4c43c6475930d23","Crop_7_1","3","3","root-symbol","1","0","1529,302,2911,1243","70","48","apps/web/public/assets/manor/v7-runtime/crops/7/young.png","8c906ce2a63132adfe7fe9ce3236b547c6a8331abc04fd476f56e0738f03c664","exported-root-symbol",
"farm","7","growing","ui/allcrops/Crop_7_2.swf","f5593778f5475e035c6f26410ff1abc2d0d68614210cf2ed2f5bf936ef6f0448","Crop_7_2","3","3","root-symbol","1","0","1452,-850,2527,955","54","91","apps/web/public/assets/manor/v7-runtime/crops/7/growing.png","e5b21e6c8c8f5bc5292ddf7ffd76511ecafb6b4fdded7c21fe4f45e15e05ce64","exported-root-symbol",
"farm","7","mature","ui/allcrops/Crop_7_3.swf","a9777e45d3edf0e86957f12fb08d96150597567d0830dcb038f69f699960630b","Crop_7_3","12","12","root-symbol","1","0","846,-1650,3612,1068","139","136","apps/web/public/assets/manor/v7-runtime/crops/7/mature.png","74bd555ff34da6e048422866bdf242456065ecd6202c11a941cd78ad89050130","exported-root-symbol",
"farm","7","withered","ui/allcrops/Crop_7_4.swf","c04bd9ca96f25ad5276853a87693c53fe1c2a5fbd9fb671cdfea715bc1906f84","Crop_7_6","3","3","root-symbol","1","0","850,-99,3386,1030","127","57","apps/web/public/assets/manor/v7-runtime/crops/7/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
"farm","8","seed","ui/allcrops/Crop_8_Seed.swf","842f4e0a7b84b3789b016cadafe62ae47b0b9348392ee1a76ffa74d02d92d5b6","Crop_8_Seed","4","4","root-symbol","1","0","118,-8,704,945","30","48","apps/web/public/assets/manor/v7-runtime/crops/8/seed.png","cec032b94702eddd2421354f11dcf89a4461cdff4c4f2c7aa53d8da31310cde7","exported-root-symbol",
"farm","8","sprout","ui/allcrops/Crop_8_0.swf","e3652cf5a6bec692b4a7a267d697a1f2e7bad88908379125033e552396749c49","Crop_8_0","3","3","root-symbol","1","0","1466,664,2328,1041","44","19","apps/web/public/assets/manor/v7-runtime/crops/8/sprout.png","d0f5dad9e4a5a30891f550d9f775270fadc9b3b9c051f3013d9d2ed082d23c3e","exported-root-symbol",
"farm","8","young","ui/allcrops/Crop_8_1.swf","a7a0fd5086937572c4e89f03c590f008fcf1ba1a49f61951e17cfc827ce892ee","Crop_8_1","3","3","root-symbol","1","0","1375,-189,2138,981","39","59","apps/web/public/assets/manor/v7-runtime/crops/8/young.png","aeb3a8262762a9412af2c7d770127b0cb008603a9662363de0878f3637c10632","exported-root-symbol",
"farm","8","growing","ui/allcrops/Crop_8_2.swf","26c2640e4bbc6ed5c32c0593fccda6fa5b70808fa95e2739c86ff210653eaf4c","Crop_8_2","3","3","root-symbol","1","0","1397,-182,2379,1155","50","67","apps/web/public/assets/manor/v7-runtime/crops/8/growing.png","345b828f1ca949d996c3cbbd7ac1bc22c6802c80d48b5bf09c597461fe846c53","exported-root-symbol",
"farm","8","mature","ui/allcrops/Crop_8_3.swf","78ee22ef6bc03921bc1ae64eac2a2ec5bd7f6b8b9868ef5b2a53ffe9c6fa0f57","Crop_8_3","7","7","root-symbol","1","0","835,-1357,3322,1117","125","124","apps/web/public/assets/manor/v7-runtime/crops/8/mature.png","edc51d5b81b4c38c8c7d61ad4bbcb210b67dbe21642ad6453b8fb83eb70e5347","exported-root-symbol",
"farm","8","withered","ui/allcrops/Crop_8_4.swf","5dd1545edc95d8b1c453798d31e043d16e3f7671a52b7c22f607fbb2cc68b8c9","Crop_8_6","3","3","root-symbol","1","0","761,-41,3297,1088","127","57","apps/web/public/assets/manor/v7-runtime/crops/8/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
"farm","10","seed","ui/allcrops/Crop_10_Seed.swf","d7ff41e833ae3f647c4202979948af5d3122d634f38676a55db1420a1beb0a02","Crop_10_Seed","2","2","root-symbol","1","0","-21,-40,925,899","48","47","apps/web/public/assets/manor/v7-runtime/crops/10/seed.png","be4b3a7353457346125138f320fd469c637b2ee9944117f3f5a0b85379bb9a3b","exported-root-symbol",
"farm","10","sprout","ui/allcrops/Crop_10_0.swf","4dacb496a7685fdc8363d1566c755e20f449f9f7b7195aaa39b4b090c9001e19","Crop_10_0","3","3","root-symbol","1","0","1553,674,2415,1051","44","19","apps/web/public/assets/manor/v7-runtime/crops/10/sprout.png","d0f5dad9e4a5a30891f550d9f775270fadc9b3b9c051f3013d9d2ed082d23c3e","exported-root-symbol",
"farm","10","young","ui/allcrops/Crop_10_1.swf","ed462ef1251be309ba9501e17a0e2297b9c82a3d5747cf54de29a7ce6180018d","Crop_10_1","3","3","root-symbol","1","0","1552,229,2252,1055","35","42","apps/web/public/assets/manor/v7-runtime/crops/10/young.png","b3a6f95296d2a061debe7f539e924c7a87241342deda2777219a92420a9b1672","exported-root-symbol",
"farm","10","growing","ui/allcrops/Crop_10_2.swf","e5d1a520d7bea1b12dfb34ab1269087eeb491d860b357c59502907e8e382d3f2","Crop_10_2","3","3","root-symbol","1","0","999,-515,2794,1020","90","77","apps/web/public/assets/manor/v7-runtime/crops/10/growing.png","c2841aebddcf37098b514b6490bbba4e1d3a31fcb3c9ff45cc0923f698702e18","exported-root-symbol",
"farm","10","mature","ui/allcrops/Crop_10_3.swf","744a66cb6e02562cf3b6bc41930e8652f29595273ed8e63bee0827564707bd30","Crop_10_3","7","7","root-symbol","1","0","769,-1264,3438,1140","134","121","apps/web/public/assets/manor/v7-runtime/crops/10/mature.png","c6b8955a75018cc01092237df0b8b70fd6e184aa6dbb2c3fb27d41ddc645e0ab","exported-root-symbol",
"farm","10","withered","ui/allcrops/Crop_10_4.swf","9fc8071d1d853b73ed73f2d094f0a3ea7ab909f2287a4137f61b323b803670b9","Crop_10_6","3","3","root-symbol","1","0","775,16,3311,1145","127","57","apps/web/public/assets/manor/v7-runtime/crops/10/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
"farm","11","seed","ui/allcrops/Crop_11_Seed.swf","7e375a0ecbb2609942c4bd0d93741e7ee09e534a9df7554f9ad13b60ef7e1248","Crop_11_Seed","2","2","root-symbol","1","0","-40,-39,772,818","41","43","apps/web/public/assets/manor/v7-runtime/crops/11/seed.png","1b40a61f51c7013ba94d6fb35a019a595a45d8fa9b552873e3cc0bef4f26a3f6","exported-root-symbol",
"farm","11","sprout","ui/allcrops/Crop_11_0.swf","ff02fb0c86bd4f278e35070eb7653b19fba32bdb68f310ebb9728ed860c85ff7","Crop_11_0","3","3","root-symbol","1","0","1562,659,2424,1036","44","19","apps/web/public/assets/manor/v7-runtime/crops/11/sprout.png","d3b5c065fdd528da04b1f17199502d62f0e81255d31d8288b7353fda27f7cc7a","exported-root-symbol",
"farm","11","young","ui/allcrops/Crop_11_1.swf","8b1186104e32b620f745dbb3b4af83180f6481a0c45af7f0ebf2cd40be983ce6","Crop_11_1","3","3","root-symbol","1","0","1641,-84,2208,1044","29","57","apps/web/public/assets/manor/v7-runtime/crops/11/young.png","1dffcfb8d9f77566c0c3996086f599be0fd50a3bda3a70233cb665648494749e","exported-root-symbol",
"farm","11","growing","ui/allcrops/Crop_11_2.swf","759595055072d07325aadb1f7cd938e1323f666f611a397c630e3ec21ebefce0","Crop_11_2","3","3","root-symbol","1","0","1312,57,2532,1154","61","55","apps/web/public/assets/manor/v7-runtime/crops/11/growing.png","16cdb126cbfe54f8bdb3ef14a5322afaca63b22bdb0bf03869ab207a6590d4d8","exported-root-symbol",
"farm","11","mature","ui/allcrops/Crop_11_3.swf","b5a9a3459bda9f71646590dded3e2d74dc90661d7c9f657917a1207ecead6fdf","Crop_11_3","10","10","root-symbol","1","0","732,-1113,3377,1117","133","112","apps/web/public/assets/manor/v7-runtime/crops/11/mature.png","1b9dc85f137c8757950e10ec079b3aa8fa0c3ba8edf762af6cbfe47d1c19e1a6","exported-root-symbol",
"farm","11","withered","ui/allcrops/Crop_11_4.swf","8a1e421915b816ad7b63c92b8826993b36384dc4ee47f9d16bcedfeac4d6b049","Crop_11_6","3","3","root-symbol","1","0","821,-41,3357,1088","127","57","apps/web/public/assets/manor/v7-runtime/crops/11/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
"farm","13","seed","ui/allcrops/Crop_13_Seed.swf","c8df091e936b4f0daec229a4ff2b661b1f8d349ac18559109feef405700b6034","Crop_13_Seed","2","2","root-symbol","1","0","-21,-7,537,981","28","50","apps/web/public/assets/manor/v7-runtime/crops/13/seed.png","22331fcec5500037ee5f1aa247a45095d8d97d2b4709aafaa3d10cfdab9f45e5","exported-root-symbol",
"farm","13","sprout","ui/allcrops/Crop_13_0.swf","30c9d0628eb898551dfbfadc3ce545c37ffe0240e75ec5df82d4e6eb4da4f8a2","Crop_13_0","3","3","root-symbol","1","0","1826,237,2183,1015","18","39","apps/web/public/assets/manor/v7-runtime/crops/13/sprout.png","436506772fb7e9e48bb75bb0d1400479c23daf63d97b37bee258d68b1dde2d0d","exported-root-symbol",
"farm","13","young","ui/allcrops/Crop_13_1.swf","5b9f859449e74534f75f197dfb8c80391f320effe1280fa83eaaca84168cb0c3","Crop_13_1","3","3","root-symbol","1","0","1496,-112,2481,1034","50","58","apps/web/public/assets/manor/v7-runtime/crops/13/young.png","4cccb03f79546fd6855f5b4e5b5243065e3ede856d984fa400cd0897f709222a","exported-root-symbol",
"farm","13","growing","ui/allcrops/Crop_13_2.swf","e9f498b2633693c2641c842ff1d4d41462cc3eacfde6ba85707d03ccbf8335ea","Crop_13_2","5","5","root-symbol","1","0","1343,-749,2646,1048","66","90","apps/web/public/assets/manor/v7-runtime/crops/13/growing.png","2024ef5c6cb1f5f7fbb3cd3f516d1961b342b40a20b79fd1049483a9de0ab276","exported-root-symbol",
"farm","13","mature","ui/allcrops/Crop_13_3.swf","6e2ba21cb2217d5565d5f6ef1716dddf978b3a1ffb94c70546a8780f19a00786","Crop_13_3","13","13","root-symbol","1","0","696,-1476,3314,996","131","124","apps/web/public/assets/manor/v7-runtime/crops/13/mature.png","3ed26d80effb802219474d721691286628c23470a51a8e5ba9f9dcde4327450d","exported-root-symbol",
"farm","13","withered","ui/allcrops/Crop_13_4.swf","846a52d227386c966c0c416fe7e226949d051f9c0dd05db65b2fd533de174f48","Crop_13_6","3","3","root-symbol","1","0","751,-88,3287,1041","127","57","apps/web/public/assets/manor/v7-runtime/crops/13/withered.png","1869bcefa1fb64e99843f9b6d8fff370e2f5fa50ed4e01b61c24719043ab102b","exported-root-symbol",
"farm","14","seed","ui/allcrops/Crop_14_Seed.swf","2198f2a9b3919912928324b74af2081bc503087c41bbabe60038be4840b7d4d5","Crop_14_Seed","2","2","root-symbol","1","0","-28,-15,943,991","49","51","apps/web/public/assets/manor/v7-runtime/crops/14/seed.png","c6826f0e7964262759b6ce601be10871e4d2dceac8a380ce35e28e36699528a2","exported-root-symbol",
"farm","14","sprout","ui/allcrops/Crop_14_0.swf","dfe1882230f0d388e7dcfeda1c3812966a7a3c4dc672731e1190c9c9bd7e09c8","Crop_14_0","3","3","root-symbol","1","0","1479,642,2341,1019","44","19","apps/web/public/assets/manor/v7-runtime/crops/14/sprout.png","d0f5dad9e4a5a30891f550d9f775270fadc9b3b9c051f3013d9d2ed082d23c3e","exported-root-symbol",
"farm","14","young","ui/allcrops/Crop_14_1.swf","82f03dd9bf61581458b2bfaa3cc048c64995cebb4c224c7c08f3e6efdea3eb24","Crop_14_1","3","3","root-symbol","1","0","1553,278,2394,1066","43","40","apps/web/public/assets/manor/v7-runtime/crops/14/young.png","2cae185a264faba33c3cd63a7a10a794fad38ba61baad53726780f19bca7a2c3","exported-root-symbol",
"farm","14","growing","ui/allcrops/Crop_14_2.swf","049dc7d4ad1abb5bb39c76b6c36ec89e915ee9e243655866c1948d0432e25dcd","Crop_14_2","5","5","root-symbol","1","0","1182,-395,2781,1287","80","85","apps/web/public/assets/manor/v7-runtime/crops/14/growing.png","647b78eb4fdf9606b42ac602754e88c7e7b4d1ccde3ff6b4d657482e4e81c2b4","exported-root-symbol",
"farm","14","mature","ui/allcrops/Crop_14_3.swf","bcf2c4da59a9408d9b793e6b760da14506114d83b698c8b29a26ddd2ddada4d2","Crop_14_3","9","9","root-symbol","1","0","387,-796,3646,1622","163","121","apps/web/public/assets/manor/v7-runtime/crops/14/mature.png","7b571de433e79bba1a7887b2ada906c1d00d17f75d953952f291037bd9ec9aae","exported-root-symbol",
"farm","14","withered","ui/allcrops/Crop_14_4.swf","396a37bf48663b5cb615ed14b2ef15d32d66b8810e4146bac94ef546d2a3654b","Crop_14_6","3","3","root-symbol","1","0","798,-53,3334,1076","127","57","apps/web/public/assets/manor/v7-runtime/crops/14/withered.png","06b5785e46cdddf16ea57e4e11f9bac39ec5e95bf99832d0932fd893a1b6e884","exported-root-symbol",
