"source_file","category","entry_kind","source_character_id","entry_name","tag_type","visual_role","classification_basis","frame_count","content_rect","source_export_file","source_export_sha256","width","height","visible_pixels","render_status"
"module/nc/crops/Flowers.swf","farm-crop-support","root-frame","0","[root-frame]","SWF","root-stage","source-category","1","","","","","","0","empty-outline"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","64","Crop_101_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-14,1000,1160","nc/crops/Flowers.swf.assets/character-64.png","df82013342c0dd48e31862d23e53432d1f5d6e99fa0043a8f0e082f8f6428125","51","59","1063","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","51","Crop_102_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,1100,1123","nc/crops/Flowers.swf.assets/character-51.png","0cb9b330637a45ef332f62c37174a2318dfda0cded83595f80c167bc03493283","56","58","1322","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","48","Crop_41_Seed","DefineSpriteTag","crop-support","source-category","1","-17,-20,920,1040","nc/crops/Flowers.swf.assets/character-48.png","640e5e94157eb281253ffd5162c90b73c03a68e28f869f06112418ac5e77088f","47","53","1316","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","46","Crop_105_Seed","DefineSpriteTag","crop-support","source-category","1","-2,120,1133,1186","nc/crops/Flowers.swf.assets/character-46.png","1d51953705f8a34a313ea38afcd8b4f720472d5f54dc3e4154ea2f0b3f12940f","57","54","1326","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","41","Crop_103_Seed","DefineSpriteTag","crop-support","source-category","1","-15,-23,1120,1080","nc/crops/Flowers.swf.assets/character-41.png","5b600dd1c16f12ebcf8018e672168a471603b0c43d69917db23186d76f36f0ad","57","56","1446","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","39","Crop_104_Seed","DefineSpriteTag","crop-support","source-category","1","-24,-11,1059,901","nc/crops/Flowers.swf.assets/character-39.png","bddbee09af6cb2980814b0a4f8da794ddb0f6415737e44d271e85414f7724bef","55","46","1573","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","37","Crop_106_Seed","DefineSpriteTag","crop-support","source-category","1","-11,4,793,1206","nc/crops/Flowers.swf.assets/character-37.png","556eec118fb49f653b5e5785284e5a6fa22a64968e2523fbffeb63af52524b4c","41","61","1293","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","35","Crop_107_Seed","DefineSpriteTag","crop-support","source-category","1","-9,3,907,1122","nc/crops/Flowers.swf.assets/character-35.png","b598e5799d2a02f251c4d0c70c90e5be0ba4b783768a630c84064c4950914156","46","56","1023","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","30","Crop_108_Seed","DefineSpriteTag","crop-support","source-category","1","0,-14,1060,1100","nc/crops/Flowers.swf.assets/character-30.png","961a4cd15f3e69eb145569ab731c481acb0321f15d1044ca73fc1a8b602f3c46","53","56","666","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","23","Crop_109_Seed","DefineSpriteTag","crop-support","source-category","1","-10,14,1096,954","nc/crops/Flowers.swf.assets/character-23.png","ff93a9fd12c2b900f7a58cd0c2eb9273a834998139b61ed7fcc9674027e8db7b","56","47","1288","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","18","Crop_112_Seed","DefineSpriteTag","crop-support","source-category","1","30,99,959,1050","nc/crops/Flowers.swf.assets/character-18.png","99d7f0c2647c08de8aa0ac66e645aa13d559a10f9e07e9aa84e2b2da852745c8","47","48","1242","rendered"
"module/nc/crops/Flowers.swf","farm-crop-support","symbol-class","8","Crop_111_Seed","DefineSpriteTag","crop-support","source-category","1","100,121,920,1080","nc/crops/Flowers.swf.assets/character-8.png","8caedcb504694da4458da2bcf8a03849e4df51b40aec2c3bc80a52941fbc7c3b","41","48","1119","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","root-frame","0","[root-frame]","SWF","root-stage","source-category","1","","","","","","0","empty-outline"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","66","Crop_54_Seed","DefineSpriteTag","crop-support","source-category","1","-19,-17,677,1184","nc/crops/Seeds_2.swf.assets/character-66.png","5f11f4924aaa3ec0e9d92b10081fb58017e6a4f514b72557219e008f54943313","35","61","1104","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","62","Crop_49_Seed","DefineSpriteTag","crop-support","source-category","1","34,133,912,1046","nc/crops/Seeds_2.swf.assets/character-62.png","8547d9a5cfe73d3581fd06e22e5ec0d39649aa035853efb67810a0cf619f5a34","44","46","1176","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","59","Crop_53_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,1136,938","nc/crops/Seeds_2.swf.assets/character-59.png","7d092a305d5db1e12243c5a5642b1b64ebf8f85be6aac9f7e1c259c409f38cdc","58","48","1886","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","57","Crop_56_Seed","DefineSpriteTag","crop-support","source-category","1","-19,-18,1182,839","nc/crops/Seeds_2.swf.assets/character-57.png","f692b50e78633e3a5b598fe142d488649641da27ff71ce5e5cdf89eed5455cd1","61","43","1712","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","53","Crop_57_Seed","DefineSpriteTag","crop-support","source-category","1","-11,-11,1127,1073","nc/crops/Seeds_2.swf.assets/character-53.png","bf8b232ecd52ec20ab65f015538b9a89d3f7799d107174169f2f123296451ac8","57","55","1817","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","51","Crop_58_Seed","DefineSpriteTag","crop-support","source-category","1","-19,-16,1011,1176","nc/crops/Seeds_2.swf.assets/character-51.png","d37dd4e40e603d6b27c9625b0bf516058dd5179c55bbe14183f2294013941da7","52","60","1935","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","48","Crop_68_Seed","DefineSpriteTag","crop-support","source-category","1","-21,-20,1181,947","nc/crops/Seeds_2.swf.assets/character-48.png","79b26707d03af1d1ebac280c255d821bb337eefd5f80ddf61985c49ee4a59880","61","49","1584","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","44","Crop_72_Seed","DefineSpriteTag","crop-support","source-category","1","15,36,1155,1046","nc/crops/Seeds_2.swf.assets/character-44.png","ff4965b8721bd1e012e9348b1dde290b41cd8d04b5181d8f1220e5e08cf20404","57","51","1615","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","40","Crop_63_Seed","DefineSpriteTag","crop-support","source-category","1","282,-16,1037,1156","nc/crops/Seeds_2.swf.assets/character-40.png","471377e2e6df9bb36cb65e3726ca0e189925eae1f752a5723b43e9a4a9a4c592","38","59","1130","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","38","Crop_79_Seed","DefineSpriteTag","crop-support","source-category","1","134,17,983,1017","nc/crops/Seeds_2.swf.assets/character-38.png","426302f8e7f430f45954b7139a96361f0fed82bde46824e02316bd2019297a0b","43","50","1466","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","36","Crop_77_Seed","DefineSpriteTag","crop-support","source-category","1","63,71,1073,852","nc/crops/Seeds_2.swf.assets/character-36.png","838887e512d511ff923564f71b2e12b2bb96b230feb2eb933345790cae7efdd4","51","40","980","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","32","Crop_81_Seed","DefineSpriteTag","crop-support","source-category","1","10,58,1121,1183","nc/crops/Seeds_2.swf.assets/character-32.png","7d653d969b08c5fdbecd2cd8c473180bd94b6193b5e86d124170f50d78a8cc65","56","57","1988","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","18","Crop_62_Seed","DefineSpriteTag","crop-support","source-category","1","-17,-21,794,1113","nc/crops/Seeds_2.swf.assets/character-18.png","f254cbd363238c685e5848430f38b77261894c700ec58223f78ecb566971185d","41","57","1108","rendered"
"module/nc/crops/Seeds_2.swf","farm-crop-support","symbol-class","3","Crop_76_Seed","DefineSpriteTag","crop-support","source-category","1","85,86,1196,1000","nc/crops/Seeds_2.swf.assets/character-3.png","0d7358650f9511623ce63fb1d30ed484841c302abe1588cdadc581e5328eaa6b","56","46","1477","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","root-frame","0","[root-frame]","SWF","root-stage","source-category","1","","","","","","0","empty-outline"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","206","Crop_80_Seed","DefineSpriteTag","crop-support","source-category","1","-21,21,954,571","nc/crops/Seeds_3_v_9.swf.assets/character-206.png","4d53aea3e79a24652d94086b5eb1848e3bdbec0c72919781248edc3f36b231ec","49","28","1009","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","201","Crop_75_Seed","DefineSpriteTag","crop-support","source-category","1","-15,62,1077,1051","nc/crops/Seeds_3_v_9.swf.assets/character-201.png","142d28ffd23714cb04182e492ca807c76c78e4e6f7ec74ce57a47d1cbf033825","55","50","1562","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","189","Crop_82_Seed","DefineSpriteTag","crop-support","source-category","1","44,52,1170,1130","nc/crops/Seeds_3_v_9.swf.assets/character-189.png","298d6dd73f78da7ef8cb24e65d8fa043a85eba0ccbb48a046247d179a1a6e7f1","57","54","1877","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","184","Crop_74_Seed","DefineSpriteTag","crop-support","source-category","1","-7,105,1163,975","nc/crops/Seeds_3_v_9.swf.assets/character-184.png","ffb46dafcd2c96655d12f0b64fec18dc16331043b2a1eb7e2d9f93e68b44ef69","59","44","1550","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","181","Crop_114_Seed","DefineSpriteTag","crop-support","source-category","1","32,120,935,1073","nc/crops/Seeds_3_v_9.swf.assets/character-181.png","334144d5860068e6f4a21914587dfa01b60d2d9bd4fad0840d306e4794ef5961","46","48","1320","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","173","Crop_78_Seed","DefineSpriteTag","crop-support","source-category","1","53,50,1146,1037","nc/crops/Seeds_3_v_9.swf.assets/character-173.png","48f1f041b9a9d3bf4346e9ebb8edb1059c63eebc7fcfa99e4a41c528f715a9f7","55","50","1897","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","169","Crop_70_Seed","DefineSpriteTag","crop-support","source-category","1","69,-18,997,1155","nc/crops/Seeds_3_v_9.swf.assets/character-169.png","70888557458efaed057211de4fb7c8f3824cd79785eefe452c6a97c3d7c1680a","47","59","1304","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","162","Crop_67_Seed","DefineSpriteTag","crop-support","source-category","1","92,104,1121,842","nc/crops/Seeds_3_v_9.swf.assets/character-162.png","832a94e47d3bde707a01f857b92187462dfea0abfd500a60caa382ab4191321f","52","37","1236","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","157","Crop_92_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,1221,1019","nc/crops/Seeds_3_v_9.swf.assets/character-157.png","45bc5e88c6d72249a2a064c8a69a9d911552d73ffa589a7819e053b9e4d89720","63","52","1724","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","137","Crop_83_Seed","DefineSpriteTag","crop-support","source-category","1","20,18,1184,1060","nc/crops/Seeds_3_v_9.swf.assets/character-137.png","6af7c9d951ea21d2010c39d6898616d32708e4e5fcaca231f28a5b1aa46e309b","59","53","1833","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","128","Crop_94_Seed","DefineSpriteTag","crop-support","source-category","1","-27,-58,992,873","nc/crops/Seeds_3_v_9.swf.assets/character-128.png","2e72f832b792f7b861445d41c42478cc68448609300938286fa14d1e7ffd8609","51","47","1078","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","77","Crop_25_Seed","DefineSpriteTag","crop-support","source-category","1","34,18,1112,1216","nc/crops/Seeds_3_v_9.swf.assets/character-77.png","253268919e8280f34e97a43fa59e26e6a47e2ff46fef636ea0a8fe75c34f2a71","54","60","1403","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","73","Crop_93_Seed","DefineSpriteTag","crop-support","source-category","1","-27,-4,785,1004","nc/crops/Seeds_3_v_9.swf.assets/character-73.png","a04e1258b7943e2fda1970b6a6a1561812fe22a0cf037a1b7397726d9f041c78","41","51","1013","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","71","Crop_84_Seed","DefineSpriteTag","crop-support","source-category","1","19,124,1156,1171","nc/crops/Seeds_3_v_9.swf.assets/character-71.png","725bb22f9f91dfc252764bf4b24fe66c61b76139317f456c259e2d02c95ab1d1","57","53","1653","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","68","Crop_118_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-21,1089,1159","nc/crops/Seeds_3_v_9.swf.assets/character-68.png","20332652b7868f2ece94bdb6d97bece32ee60a76d3d9cf0aa92add1309a82eb1","56","59","1438","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","63","Crop_85_Seed","DefineSpriteTag","crop-support","source-category","1","6,84,1177,1104","nc/crops/Seeds_3_v_9.swf.assets/character-63.png","c31e46412e454b37d08e730c6cd91a02510e903e6c9152666f674b0de0861faa","59","51","1846","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","57","Crop_113_Seed","DefineSpriteTag","crop-support","source-category","1","118,71,1165,1082","nc/crops/Seeds_3_v_9.swf.assets/character-57.png","5082b8d2bccf858e1c2f43d5521ae883a5160bb60fccad2ce5d58bd78eaf1caf","53","51","1656","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","37","Crop_69_Seed","DefineSpriteTag","crop-support","source-category","1","36,-7,915,1204","nc/crops/Seeds_3_v_9.swf.assets/character-37.png","9349e1566e52d4a533c486fe568a05000e6dd7b6f20e529de22d01a6fc125ca1","44","61","900","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","23","Crop_86_Seed","DefineSpriteTag","crop-support","source-category","1","41,205,1202,866","nc/crops/Seeds_3_v_9.swf.assets/character-23.png","3455514fbb1ca4133e2118dcb798d61a627f62d528ca699c08d85a3d6a186219","59","34","1188","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","15","Crop_125_Seed","DefineSpriteTag","crop-support","source-category","1","-9,43,1212,1166","nc/crops/Seeds_3_v_9.swf.assets/character-15.png","35113f7e8451743df33643e4e8b07c8f389af3e899874b09bf7e8429968e1cff","62","57","1647","rendered"
"module/nc/crops/Seeds_3_v_9.swf","farm-crop-support","symbol-class","9","Crop_87_Seed","DefineSpriteTag","crop-support","source-category","1","112,31,844,1193","nc/crops/Seeds_3_v_9.swf.assets/character-9.png","154729f464ad9d8a7683496d538865c1ed9cd17b1708b743b5252dc94b16c1f7","37","59","1235","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","root-frame","0","[root-frame]","SWF","root-stage","source-category","1","261,155,10917,7812","nc/crops/Seeds.swf.assets/root.png","9ee73ad8425736a06a8afba3ed60d5ae671cdff5ef319babfb75038966cd3269","533","383","47407","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","120","Crop_9_Seed","DefineSpriteTag","crop-support","source-category","1","-42,-26,588,936","nc/crops/Seeds.swf.assets/character-120.png","e07a5ca43ad7c8777b81079bfb14dbd2237535f648e660222466011a9bae119e","32","49","587","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","118","Crop_8_Seed","DefineSpriteTag","crop-support","source-category","1","112,-7,708,952","nc/crops/Seeds.swf.assets/character-118.png","e202ad6c55642e94267158f5e2d3a371484de2696e528e443e5f6b39c8d65b35","30","48","811","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","114","Crop_7_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-24,772,855","nc/crops/Seeds.swf.assets/character-114.png","34fa35517e02a537b46fb959d3e66c90c0f489a1da2662656e3f64f873e003f1","40","44","1063","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","112","Crop_61_Seed","DefineSpriteTag","crop-support","source-category","1","58,-4,1047,1098","nc/crops/Seeds.swf.assets/character-112.png","e3ad43a1fc020671d364903b5d687f6daa43d7fed32eb11a00772d15b88a6329","50","56","778","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","105","Crop_60_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-4,1184,1108","nc/crops/Seeds.swf.assets/character-105.png","b79130a312b8433e1ff9a3308ca9319e358d571f411462d20341f3fc46ce5e37","61","56","890","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","99","Crop_6_Seed","DefineSpriteTag","crop-support","source-category","1","-24,-24,692,1132","nc/crops/Seeds.swf.assets/character-99.png","a614e1754d9ad93801bf5125281405f5b1436625dcbb956ed146fb1afc32f85c","36","58","824","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","97","Crop_59_Seed","DefineSpriteTag","crop-support","source-category","1","-7,-4,1028,1148","nc/crops/Seeds.swf.assets/character-97.png","f33aa1d437f3c7eadef13ad78efaf9153b3e6f39a431c960e84c73d7700edc8d","52","58","2003","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","95","Crop_55_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,1188,1028","nc/crops/Seeds.swf.assets/character-95.png","9ca8dc39b73e52943cabdad413a6d980319c97e7029e02b60b6941fc6dfeac38","61","53","1489","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","93","Crop_51_Seed","DefineSpriteTag","crop-support","source-category","1","51,-22,1105,1188","nc/crops/Seeds.swf.assets/character-93.png","884e189b17de30e144e81b4469e368d2bfe5ffbd9bae1a1467bd2776ee1e8de0","53","61","1538","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","87","Crop_50_Seed","DefineSpriteTag","crop-support","source-category","1","95,60,1152,890","nc/crops/Seeds.swf.assets/character-87.png","38e45774bc6f739e8ce25e33cdebd5963daf5bdb36fd2649d46540c97b7444f9","53","42","1224","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","83","Crop_5_Seed","DefineSpriteTag","crop-support","source-category","1","-10,-17,851,1055","nc/crops/Seeds.swf.assets/character-83.png","f722ad0a5c6bba230074869963bf46488c5d1ca93323adfd40b2d9be36f710d8","44","54","1518","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","81","Crop_48_Seed","DefineSpriteTag","crop-support","source-category","1","14,96,1130,1036","nc/crops/Seeds.swf.assets/character-81.png","959f7a2406912aaf004aa92e584881e4f00229ac072792481effb563200913d0","56","47","1660","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","77","Crop_47_Seed","DefineSpriteTag","crop-support","source-category","1","6,14,1191,1060","nc/crops/Seeds.swf.assets/character-77.png","94b1fcca4b600886e9d8119523410248904e61ec8a68ba1c3433ecdaca80628d","60","53","958","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","72","Crop_46_Seed","DefineSpriteTag","crop-support","source-category","1","29,14,1186,1000","nc/crops/Seeds.swf.assets/character-72.png","2aa4919735a570ab6b5d65f7be4d54481e3b90b1867a50657a600d66bf1172f7","58","50","1936","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","65","Crop_45_Seed","DefineSpriteTag","crop-support","source-category","1","110,157,1132,1060","nc/crops/Seeds.swf.assets/character-65.png","6f873993baa7e5a42e18bb73931162cdf0fe99b179c3a8631668bd7d853fd015","52","46","1585","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","59","Crop_44_Seed","DefineSpriteTag","crop-support","source-category","1","-4,44,1092,1028","nc/crops/Seeds.swf.assets/character-59.png","cba8ed6683fe289276fb5ae4bfd2d8b95d3ec7b818fb65e5b583910e63f27e66","55","50","651","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","56","Crop_42_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,1060,1092","nc/crops/Seeds.swf.assets/character-56.png","03753025119eaf0d390741415206033723aec96ba204443b5c3e44b713f8b711","54","56","2173","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","53","Crop_40_Seed","DefineSpriteTag","crop-support","source-category","1","77,143,1119,1014","nc/crops/Seeds.swf.assets/character-53.png","f1e816acd5b7cecb460af325f8e624d04f9bae1c38d7b1a112249b103afd5505","53","44","853","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","44","Crop_4_Seed","DefineSpriteTag","crop-support","source-category","1","-24,-20,996,932","nc/crops/Seeds.swf.assets/character-44.png","fe8a060c1eb4ff69596b8ed37bd08f1437cfc3601aa2b14b9b2cc2a1dd8a480e","51","48","1356","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","42","Crop_39_Seed","DefineSpriteTag","crop-support","source-category","1","-14,-20,790,1108","nc/crops/Seeds.swf.assets/character-42.png","96f174fee9129614f81d09fc25f270fb8b79e18e0c0858cb3c01df77b47435d2","41","57","1123","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","40","Crop_38_Seed","DefineSpriteTag","crop-support","source-category","1","-6,8,968,1012","nc/crops/Seeds.swf.assets/character-40.png","46d5f133dd070ab7a0eb783fe43c54791e911ac65545d5477e12604c34f25c87","49","51","1397","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","38","Crop_35_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,972,952","nc/crops/Seeds.swf.assets/character-38.png","5d0c4e787d100b7793a350059642c4a71a9a0739f0dbcc176f9bc92c941d80b6","50","49","1446","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","36","Crop_34_Seed","DefineSpriteTag","crop-support","source-category","1","59,70,1076,1136","nc/crops/Seeds.swf.assets/character-36.png","727e75e846ba36b7523edfd90a623d8144d9edb927035ec852cb17e69838033f","51","54","1416","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","32","Crop_33_Seed","DefineSpriteTag","crop-support","source-category","1","-4,-20,900,1108","nc/crops/Seeds.swf.assets/character-32.png","9b513f288f876f737621a752f925c71a6e990d7df5098ebdc3e4cbe47e682049","46","57","1199","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","30","Crop_31_Seed","DefineSpriteTag","crop-support","source-category","1","-12,-17,788,1068","nc/crops/Seeds.swf.assets/character-30.png","f07e77efb8d4c6e55d122a7b8a5a16f9dbc7bd395d9b422fc4782b7f8dd04bb0","40","55","742","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","28","Crop_3_Seed","DefineSpriteTag","crop-support","source-category","1","-25,-23,601,1140","nc/crops/Seeds.swf.assets/character-28.png","2cbb897615f219b969194ceb42739d57e1d3137f562d6801e2e01dd5857fb3db","32","59","550","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","26","Crop_29_Seed","DefineSpriteTag","crop-support","source-category","1","-21,-21,853,875","nc/crops/Seeds.swf.assets/character-26.png","57955bc9336079a478c407649641d330b0c5bc4577b89da7328a7b1a54c7bba0","44","45","1486","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","24","Crop_27_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,540,996","nc/crops/Seeds.swf.assets/character-24.png","f112330f325c7cfa5b1b670542c245046fffa385799b00764e33185b1680e2eb","28","51","854","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","22","Crop_26_Seed","DefineSpriteTag","crop-support","source-category","1","-22,-20,790,919","nc/crops/Seeds.swf.assets/character-22.png","c0f2f82531d6877549fbc86a322020d18e0a592c6b07040550a1930b128b0565","41","47","1416","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","20","Crop_23_Seed","DefineSpriteTag","crop-support","source-category","1","-19,-14,772,818","nc/crops/Seeds.swf.assets/character-20.png","ce69d6b6bf2d7ca98c1237d53039b068b751ed9ae8f9ff95c20ee0c2936803a0","40","42","1033","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","18","Crop_2_Seed","DefineSpriteTag","crop-support","source-category","1","-84,-28,617,1108","nc/crops/Seeds.swf.assets/character-18.png","7794a7e97a62efd79856fcdf0365cd6a770c6162564046cd3aa2faa57a172de0","36","57","898","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","16","Crop_19_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,820,820","nc/crops/Seeds.swf.assets/character-16.png","e2a2bb28ed56c81f4bb27ad2683aa418f8bcc7991f81da9cb5aee58ac18f22b4","42","42","1232","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","14","Crop_18_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-20,1140,868","nc/crops/Seeds.swf.assets/character-14.png","1175a1e552441a69f7a67dc91a6537be5addf5a96f78a87249c409775de3fb2d","58","45","1167","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","12","Crop_15_Seed","DefineSpriteTag","crop-support","source-category","1","-22,-20,1124,881","nc/crops/Seeds.swf.assets/character-12.png","a7533eb39ea8a136555f1e913b4039764c19752d1c5c4e4eb50fd2c8c569c5f1","58","46","1733","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","10","Crop_14_Seed","DefineSpriteTag","crop-support","source-category","1","-28,-11,947,992","nc/crops/Seeds.swf.assets/character-10.png","17f07567074ce0662593e9c6179efc508a03e6e64ba0da7f16ae48f0d97c2b82","49","51","1405","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","8","Crop_13_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-8,532,976","nc/crops/Seeds.swf.assets/character-8.png","5b3cc0121f19c089ebd018ffe824d2633fc95751fe5bc7cb4848df78e542d84d","28","50","716","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","6","Crop_11_Seed","DefineSpriteTag","crop-support","source-category","1","-36,-43,772,820","nc/crops/Seeds.swf.assets/character-6.png","220af9533062252ce422368a04740a6eb50ee95d8ebc9f5b30d7fae075646419","41","44","1148","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","4","Crop_10_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-42,931,906","nc/crops/Seeds.swf.assets/character-4.png","5f46275d3857c3781299f6160b8b78543a32152768b57939d505187a28268bf0","48","48","1393","rendered"
"module/nc/crops/Seeds.swf","farm-crop-support","symbol-class","2","Crop_1_Seed","DefineSpriteTag","crop-support","source-category","1","-20,-52,688,833","nc/crops/Seeds.swf.assets/character-2.png","85ab7cf46b9ddb80197603f30ee678be76d440e94079b0faacdd2797e3625fee","36","45","1072","rendered"
"module/nc/flower/1.swf","farm-flower","root-frame","0","[root-frame]","SWF","root-stage","source-category","1","-20,-20,8620,8620","nc/flower/1.swf.assets/root.png","e8a87143c3318bee998369459ebed18115a29175daaec1385c2fe60d53d56147","432","432","59134","rendered"
