"source_id","runtime_id","name","runtime_stage","runtime_stage_key","linked_state_index","linked_state_key","source_character_id","source_relationship","source_export_file","source_sha256","runtime_asset","runtime_sha256","visual_review_status","processing_status"
"104","legacy-104","非洲菊","6","withered","6","withered","28","state-character","Crop_104.swf/DefineSprite_28/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/104/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"14","legacy-14","西瓜","0","seed","0","seed","2","state-character","Crop_14.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","apps/web/public/assets/manor/classic/crops/14/seed.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","reviewed-ok","ready"
"14","legacy-14","西瓜","1","sprout","1","sprout","4","state-character","Crop_14.swf/DefineSprite_4/1.png","82cc0c7f9f91e4bfe92247719a77fe31cd15bace13049b50d566dbbc2ac21504","apps/web/public/assets/manor/classic/crops/14/sprout.png","82cc0c7f9f91e4bfe92247719a77fe31cd15bace13049b50d566dbbc2ac21504","reviewed-ok","ready"
"14","legacy-14","西瓜","2","young","2","young","8","state-character","Crop_14.swf/DefineSprite_8/1.png","94978144d8d53a32d2b5dbaf32e23fbd92794e38cc2c96f51a258829669c099d","apps/web/public/assets/manor/classic/crops/14/young.png","94978144d8d53a32d2b5dbaf32e23fbd92794e38cc2c96f51a258829669c099d","reviewed-ok","ready"
"14","legacy-14","西瓜","3","growing","3","growing","10","state-character","Crop_14.swf/DefineSprite_10/1.png","f3a458b149675cd161b19f595fada586ff84e1e9ab86fec763e81bb1aa888623","apps/web/public/assets/manor/classic/crops/14/growing.png","f3a458b149675cd161b19f595fada586ff84e1e9ab86fec763e81bb1aa888623","reviewed-ok","ready"
"14","legacy-14","西瓜","4","pre_mature","4","pre_mature","12","state-character","Crop_14.swf/DefineSprite_12/1.png","23c1d7cfa34729672fe291a1397d265ce58baac0167a2b359e488390c5af6d75","apps/web/public/assets/manor/classic/crops/14/pre_mature.png","23c1d7cfa34729672fe291a1397d265ce58baac0167a2b359e488390c5af6d75","reviewed-ok","ready"
"14","legacy-14","西瓜","5","mature","5","mature","14","state-character","Crop_14.swf/DefineSprite_14/1.png","bfd0b7819a176b30b89ffbb1c052eab80899280e5ad576ec815443e1f45ce061","apps/web/public/assets/manor/classic/crops/14/mature.png","bfd0b7819a176b30b89ffbb1c052eab80899280e5ad576ec815443e1f45ce061","reviewed-ok","ready"
"14","legacy-14","西瓜","6","withered","6","withered","16","state-character","Crop_14.swf/DefineSprite_16/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/14/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"70","legacy-70","黄豆","0","seed","0","seed","2","state-character","Crop_70.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/70/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"70","legacy-70","黄豆","1","sprout","1","sprout","6","state-character","Crop_70.swf/DefineSprite_6/1.png","2d85c89438534988699abe0a05351dca31493e670492b851a7b632ce15f1f7c2","apps/web/public/assets/manor/classic/crops/70/sprout.png","2d85c89438534988699abe0a05351dca31493e670492b851a7b632ce15f1f7c2","reviewed-ok","ready"
"70","legacy-70","黄豆","2","young","2","young","11","state-character","Crop_70.swf/DefineSprite_11/1.png","48d0b6bcc3108beec773e93bc047e9e473acf186e251e7785ffefd8b9a8f467c","apps/web/public/assets/manor/classic/crops/70/young.png","48d0b6bcc3108beec773e93bc047e9e473acf186e251e7785ffefd8b9a8f467c","reviewed-ok","ready"
"70","legacy-70","黄豆","3","growing","3","growing","14","state-character","Crop_70.swf/DefineSprite_14/1.png","f2534ce293479b65034748ca2445e9c61e803abdc6fe9a92b680a7117b1d800f","apps/web/public/assets/manor/classic/crops/70/growing.png","f2534ce293479b65034748ca2445e9c61e803abdc6fe9a92b680a7117b1d800f","reviewed-ok","ready"
"70","legacy-70","黄豆","4","pre_mature","4","pre_mature","18","state-character","Crop_70.swf/DefineSprite_18/1.png","19bd069e9b8156727f05ff73041c2c2a216dc93f721a97ae7f406a5a744667eb","apps/web/public/assets/manor/classic/crops/70/pre_mature.png","19bd069e9b8156727f05ff73041c2c2a216dc93f721a97ae7f406a5a744667eb","reviewed-ok","ready"
"70","legacy-70","黄豆","5","mature","5","mature","23","state-character","Crop_70.swf/DefineSprite_23/1.png","8fbd4f13b6fd3bc62e94399b0733b1a8c77908ff82212f1bce12775d6fc49b0d","apps/web/public/assets/manor/classic/crops/70/mature.png","8fbd4f13b6fd3bc62e94399b0733b1a8c77908ff82212f1bce12775d6fc49b0d","reviewed-ok","ready"
"70","legacy-70","黄豆","6","withered","6","withered","25","state-character","Crop_70.swf/DefineSprite_25/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/70/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","0","seed","0","seed","2","state-character","Crop_111.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/111/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","1","sprout","1","sprout","4","state-character","Crop_111.swf/DefineSprite_4/1.png","a09e29c63dbe62f74c798158fc97acc38a768bd09358969c5cc87b0f4649fa18","apps/web/public/assets/manor/classic/crops/111/sprout.png","a09e29c63dbe62f74c798158fc97acc38a768bd09358969c5cc87b0f4649fa18","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","2","young","2","young","11","state-character","Crop_111.swf/DefineSprite_11/1.png","e48b211d21417cced9fe92cc032679cd8eeabae5c69581880b4f11c2ea8d857b","apps/web/public/assets/manor/classic/crops/111/young.png","e48b211d21417cced9fe92cc032679cd8eeabae5c69581880b4f11c2ea8d857b","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","3","growing","3","growing","20","state-character","Crop_111.swf/DefineSprite_20/1.png","cc097920359d277dd18debbd085fc8510a07b1ed8a8249cd3f4ea60fe17fc54e","apps/web/public/assets/manor/classic/crops/111/growing.png","cc097920359d277dd18debbd085fc8510a07b1ed8a8249cd3f4ea60fe17fc54e","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","4","pre_mature","4","pre_mature","28","state-character","Crop_111.swf/DefineSprite_28/1.png","5855ffdce8cb8f5fc6fab6a110ec618d402457d6b010d8d344bb164ab721cdb0","apps/web/public/assets/manor/classic/crops/111/pre_mature.png","5855ffdce8cb8f5fc6fab6a110ec618d402457d6b010d8d344bb164ab721cdb0","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","5","mature","5","mature","53","state-character","Crop_111.swf/DefineSprite_53/1.png","da8209ca247f9203b1fef30a1558d49aa7d84445ca43c5187370ade493158b58","apps/web/public/assets/manor/classic/crops/111/mature.png","da8209ca247f9203b1fef30a1558d49aa7d84445ca43c5187370ade493158b58","reviewed-ok","ready"
"111","legacy-111","粉玫瑰","6","withered","6","withered","55","state-character","Crop_111.swf/DefineSprite_55/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/111/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"15","legacy-15","香蕉","0","seed","0","seed","2","state-character","Crop_15.swf/DefineSprite_2/1.png","f874f9582154bbb3cbaf01b52fe867cd136d4c4ca6d58987bcd0b8c52bad8a6f","apps/web/public/assets/manor/classic/crops/15/seed.png","f874f9582154bbb3cbaf01b52fe867cd136d4c4ca6d58987bcd0b8c52bad8a6f","reviewed-ok","ready"
"15","legacy-15","香蕉","1","sprout","1","sprout","4","state-character","Crop_15.swf/DefineSprite_4/1.png","3b213ddf43e75ab14022f4892935747ee21f69e7e60309263b18218d5d4533a9","apps/web/public/assets/manor/classic/crops/15/sprout.png","3b213ddf43e75ab14022f4892935747ee21f69e7e60309263b18218d5d4533a9","reviewed-ok","ready"
"15","legacy-15","香蕉","2","young","2","young","6","state-character","Crop_15.swf/DefineSprite_6/1.png","d40120d78d22584278f190504698f862935526bdd41a3aef4ffc55bd1e9f03b1","apps/web/public/assets/manor/classic/crops/15/young.png","d40120d78d22584278f190504698f862935526bdd41a3aef4ffc55bd1e9f03b1","reviewed-ok","ready"
"15","legacy-15","香蕉","3","growing","3","growing","8","state-character","Crop_15.swf/DefineSprite_8/1.png","700b6fa53f9dff0079347fbc746e49ad60fa52ba3ea02b1e351c0fdb4fa3e623","apps/web/public/assets/manor/classic/crops/15/growing.png","700b6fa53f9dff0079347fbc746e49ad60fa52ba3ea02b1e351c0fdb4fa3e623","reviewed-ok","ready"
"15","legacy-15","香蕉","4","pre_mature","4","pre_mature","14","state-character","Crop_15.swf/DefineSprite_14/1.png","4942458f7a1dcc66aa4a982a11e61554ff058e3c4c8030c9b1787b089a15990e","apps/web/public/assets/manor/classic/crops/15/pre_mature.png","4942458f7a1dcc66aa4a982a11e61554ff058e3c4c8030c9b1787b089a15990e","reviewed-ok","ready"
"15","legacy-15","香蕉","5","mature","5","mature","19","state-character","Crop_15.swf/DefineSprite_19/1.png","72d954cca9c2f6dfe0caefc9b4cf107b7f47db7cba3bcb338a9c5f7afa1a0166","apps/web/public/assets/manor/classic/crops/15/mature.png","72d954cca9c2f6dfe0caefc9b4cf107b7f47db7cba3bcb338a9c5f7afa1a0166","reviewed-ok","ready"
"15","legacy-15","香蕉","6","withered","6","withered","21","state-character","Crop_15.swf/DefineSprite_21/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/15/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"112","legacy-112","风信子","0","seed","0","seed","2","state-character","Crop_112.swf/DefineSprite_2/1.png","a77859d654afa00395552a1090d7fec9dbebb7561894ee3357108e9896f90351","apps/web/public/assets/manor/classic/crops/112/seed.png","a77859d654afa00395552a1090d7fec9dbebb7561894ee3357108e9896f90351","reviewed-ok","ready"
"112","legacy-112","风信子","1","sprout","1","sprout","5","state-character","Crop_112.swf/DefineSprite_5/1.png","a7a80894f1c8e195ba05d9128de099f69c05b3a53f056bfbfa5c9a3013ae95e5","apps/web/public/assets/manor/classic/crops/112/sprout.png","a7a80894f1c8e195ba05d9128de099f69c05b3a53f056bfbfa5c9a3013ae95e5","reviewed-ok","ready"
"112","legacy-112","风信子","2","young","2","young","8","state-character","Crop_112.swf/DefineSprite_8/1.png","1f88330a5f1a42aedc2e0fb5d22af3c2ecec63eeb0d9a8cc718433d1080474d6","apps/web/public/assets/manor/classic/crops/112/young.png","1f88330a5f1a42aedc2e0fb5d22af3c2ecec63eeb0d9a8cc718433d1080474d6","reviewed-ok","ready"
"112","legacy-112","风信子","3","growing","3","growing","11","state-character","Crop_112.swf/DefineSprite_11/1.png","4a2b96a8844c6fdd41c51836bba9a39b064a89f2edb79277074b859602dacb40","apps/web/public/assets/manor/classic/crops/112/growing.png","4a2b96a8844c6fdd41c51836bba9a39b064a89f2edb79277074b859602dacb40","reviewed-ok","ready"
"112","legacy-112","风信子","4","pre_mature","4","pre_mature","21","state-character","Crop_112.swf/DefineSprite_21/1.png","db00ac48aed0e4151d15ddf08399c6386264b79e5d77c2e514a2e7e4d776840b","apps/web/public/assets/manor/classic/crops/112/pre_mature.png","db00ac48aed0e4151d15ddf08399c6386264b79e5d77c2e514a2e7e4d776840b","reviewed-ok","ready"
"112","legacy-112","风信子","5","mature","5","mature","31","state-character","Crop_112.swf/DefineSprite_31/1.png","0c61b5b4f6537c26290b201f0e7ea5e81af9c8602aad42d61d06783f4e1eed15","apps/web/public/assets/manor/classic/crops/112/mature.png","0c61b5b4f6537c26290b201f0e7ea5e81af9c8602aad42d61d06783f4e1eed15","reviewed-ok","ready"
"112","legacy-112","风信子","6","withered","6","withered","33","state-character","Crop_112.swf/DefineSprite_33/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/112/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"118","legacy-118","水仙花","0","seed","0","seed","3","state-character","Crop_118.swf/DefineSprite_3/1.png","955d7b656b6eac847b6b19607eb59ab1cf2ae9dff07da661aa4b2da8e9300e1f","apps/web/public/assets/manor/classic/crops/118/seed.png","955d7b656b6eac847b6b19607eb59ab1cf2ae9dff07da661aa4b2da8e9300e1f","reviewed-ok","ready"
"118","legacy-118","水仙花","1","sprout","1","sprout","7","state-character","Crop_118.swf/DefineSprite_7/1.png","5092cb7ab7515c02a879a12687689dd036a906972cd801426bc089d9d341ad85","apps/web/public/assets/manor/classic/crops/118/sprout.png","5092cb7ab7515c02a879a12687689dd036a906972cd801426bc089d9d341ad85","reviewed-ok","ready"
"118","legacy-118","水仙花","2","young","2","young","11","state-character","Crop_118.swf/DefineSprite_11/1.png","15552b57c06eb5d548788820a6b84d921ce357052957e8c6fa0538b0fa8879b5","apps/web/public/assets/manor/classic/crops/118/young.png","15552b57c06eb5d548788820a6b84d921ce357052957e8c6fa0538b0fa8879b5","reviewed-ok","ready"
"118","legacy-118","水仙花","3","growing","3","growing","14","state-character","Crop_118.swf/DefineSprite_14/1.png","6aa413b602f8b7e51bfd7a4ab90d5150e7d8dd880e6ee50204a4c1ffec2c6342","apps/web/public/assets/manor/classic/crops/118/growing.png","6aa413b602f8b7e51bfd7a4ab90d5150e7d8dd880e6ee50204a4c1ffec2c6342","reviewed-ok","ready"
"118","legacy-118","水仙花","4","pre_mature","4","pre_mature","17","state-character","Crop_118.swf/DefineSprite_17/1.png","c2779c27036e1f750c636db871ec74a61a2b79f86592dff3761eda283240815d","apps/web/public/assets/manor/classic/crops/118/pre_mature.png","c2779c27036e1f750c636db871ec74a61a2b79f86592dff3761eda283240815d","reviewed-ok","ready"
"118","legacy-118","水仙花","5","mature","5","mature","23","state-character","Crop_118.swf/DefineSprite_23/1.png","a5cb2b07d008e4093da600e60a109e0c028a03e0fce087ca87d73d3b02165e9a","apps/web/public/assets/manor/classic/crops/118/mature.png","a5cb2b07d008e4093da600e60a109e0c028a03e0fce087ca87d73d3b02165e9a","reviewed-ok","ready"
"118","legacy-118","水仙花","6","withered","6","withered","25","state-character","Crop_118.swf/DefineSprite_25/1.png","ac7e5088bc6dbb39325dc29a1f1c230c3f84d985445cbe0870bb57ad25f4abf9","apps/web/public/assets/manor/classic/crops/118/withered.png","ac7e5088bc6dbb39325dc29a1f1c230c3f84d985445cbe0870bb57ad25f4abf9","reviewed-ok","ready"
"18","legacy-18","桃子","0","seed","0","seed","2","state-character","Crop_18.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","apps/web/public/assets/manor/classic/crops/18/seed.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","reviewed-ok","ready"
"18","legacy-18","桃子","1","sprout","1","sprout","4","state-character","Crop_18.swf/DefineSprite_4/1.png","0c0d88be745e41a117da481159bbd94f10de47d872e4a5cb9308f04c6c0a907b","apps/web/public/assets/manor/classic/crops/18/sprout.png","0c0d88be745e41a117da481159bbd94f10de47d872e4a5cb9308f04c6c0a907b","reviewed-ok","ready"
"18","legacy-18","桃子","2","young","2","young","9","state-character","Crop_18.swf/DefineSprite_9/1.png","a812661e15e79e8fc8857ab6784164931459ae066f72a3ca3208dc4bf8679639","apps/web/public/assets/manor/classic/crops/18/young.png","a812661e15e79e8fc8857ab6784164931459ae066f72a3ca3208dc4bf8679639","reviewed-ok","ready"
"18","legacy-18","桃子","3","growing","3","growing","16","state-character","Crop_18.swf/DefineSprite_16/1.png","ece367e74fffa2f636ed0be38982a2695a73f5d7b3bf4b3171dd6389fd8b25b5","apps/web/public/assets/manor/classic/crops/18/growing.png","ece367e74fffa2f636ed0be38982a2695a73f5d7b3bf4b3171dd6389fd8b25b5","reviewed-ok","ready"
"18","legacy-18","桃子","4","pre_mature","4","pre_mature","17","state-character","Crop_18.swf/DefineSprite_17/1.png","e279898702d91b55118a90d52b80b1b125b11e2e35a09a6534be9d5e98624509","apps/web/public/assets/manor/classic/crops/18/pre_mature.png","e279898702d91b55118a90d52b80b1b125b11e2e35a09a6534be9d5e98624509","reviewed-ok","ready"
"18","legacy-18","桃子","5","mature","5","mature","24","state-character","Crop_18.swf/DefineSprite_24/1.png","3ca5180632daafac27d49e3ba7751bc8181b808e8f06c21d3b1aa614fa15790a","apps/web/public/assets/manor/classic/crops/18/mature.png","3ca5180632daafac27d49e3ba7751bc8181b808e8f06c21d3b1aa614fa15790a","reviewed-ok","ready"
"18","legacy-18","桃子","6","withered","6","withered","26","state-character","Crop_18.swf/DefineSprite_26/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/18/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"47","legacy-47","甘蔗","0","seed","0","seed","2","state-character","Crop_47.swf/DefineSprite_2/1.png","158bbb091771f6d36f349d80a763e0a2291b0aa78a5dd58d1003b15e15bd5290","apps/web/public/assets/manor/classic/crops/47/seed.png","158bbb091771f6d36f349d80a763e0a2291b0aa78a5dd58d1003b15e15bd5290","reviewed-ok","ready"
"47","legacy-47","甘蔗","1","sprout","1","sprout","9","state-character","Crop_47.swf/DefineSprite_9/1.png","711600beac96dc7a79906b6ab6422d9cee4fc45b04ab1c7c5fc837233f62771b","apps/web/public/assets/manor/classic/crops/47/sprout.png","711600beac96dc7a79906b6ab6422d9cee4fc45b04ab1c7c5fc837233f62771b","reviewed-ok","ready"
"47","legacy-47","甘蔗","2","young","2","young","18","state-character","Crop_47.swf/DefineSprite_18/1.png","22c833252eb6eb4b85446e56e47a7b43a690a5ec59dc6d4e948160d0da1c5578","apps/web/public/assets/manor/classic/crops/47/young.png","22c833252eb6eb4b85446e56e47a7b43a690a5ec59dc6d4e948160d0da1c5578","reviewed-ok","ready"
"47","legacy-47","甘蔗","3","growing","3","growing","25","state-character","Crop_47.swf/DefineSprite_25/1.png","2b54cc9adc99518a915edfd346fbfa5187db1753539ab63201059c568c00e3f5","apps/web/public/assets/manor/classic/crops/47/growing.png","2b54cc9adc99518a915edfd346fbfa5187db1753539ab63201059c568c00e3f5","reviewed-ok","ready"
"47","legacy-47","甘蔗","4","pre_mature","4","pre_mature","34","state-character","Crop_47.swf/DefineSprite_34/1.png","d10b8849eb79f0bc41e89aa4ef430510fbc429770d44f22b9b69c6487fa02801","apps/web/public/assets/manor/classic/crops/47/pre_mature.png","d10b8849eb79f0bc41e89aa4ef430510fbc429770d44f22b9b69c6487fa02801","reviewed-ok","ready"
"47","legacy-47","甘蔗","5","mature","5","mature","37","state-character","Crop_47.swf/DefineSprite_37/1.png","0bac554f337e2e61a167b076d5708e2834935a6d4053397b8b04e880ac0a27e8","apps/web/public/assets/manor/classic/crops/47/mature.png","0bac554f337e2e61a167b076d5708e2834935a6d4053397b8b04e880ac0a27e8","reviewed-ok","ready"
"47","legacy-47","甘蔗","6","withered","6","withered","39","state-character","Crop_47.swf/DefineSprite_39/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/47/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","0","seed","0","seed","4","state-character","Crop_109.swf/DefineSprite_4/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/109/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","1","sprout","1","sprout","25","state-character","Crop_109.swf/DefineSprite_25/1.png","015418babb1ffec5ac4038fa753c91c9a8ecd0bddda01fbfd45950124079b603","apps/web/public/assets/manor/classic/crops/109/sprout.png","015418babb1ffec5ac4038fa753c91c9a8ecd0bddda01fbfd45950124079b603","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","2","young","2","young","27","state-character","Crop_109.swf/DefineSprite_27/1.png","779e697776853ef78d08fba2345369e335a3d5bddd313a9d045d224a8d00e13c","apps/web/public/assets/manor/classic/crops/109/young.png","779e697776853ef78d08fba2345369e335a3d5bddd313a9d045d224a8d00e13c","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","3","growing","3","growing","31","state-character","Crop_109.swf/DefineSprite_31/1.png","e9592c7f9fc616e7591d4098f19bb3aed6191591c712df1893776a6caaa69063","apps/web/public/assets/manor/classic/crops/109/growing.png","e9592c7f9fc616e7591d4098f19bb3aed6191591c712df1893776a6caaa69063","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","4","pre_mature","4","pre_mature","36","state-character","Crop_109.swf/DefineSprite_36/1.png","57f63b20181d08153dc5057f0602e808b75a1a7a9a729e76b5a506f145be6289","apps/web/public/assets/manor/classic/crops/109/pre_mature.png","57f63b20181d08153dc5057f0602e808b75a1a7a9a729e76b5a506f145be6289","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","5","mature","5","mature","40","state-character","Crop_109.swf/DefineSprite_40/1.png","f63c8b721a691df78d222e1b79cb4adee5c07670d2f5bec074948a3a4d73b000","apps/web/public/assets/manor/classic/crops/109/mature.png","f63c8b721a691df78d222e1b79cb4adee5c07670d2f5bec074948a3a4d73b000","reviewed-ok","ready"
"109","legacy-109","蝴蝶兰","6","withered","6","withered","22","state-character","Crop_109.swf/DefineSprite_22/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/109/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"19","legacy-19","橙子","0","seed","0","seed","2","state-character","Crop_19.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","apps/web/public/assets/manor/classic/crops/19/seed.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","reviewed-ok","ready"
"19","legacy-19","橙子","1","sprout","1","sprout","4","state-character","Crop_19.swf/DefineSprite_4/1.png","2a678523507df7b9cfa40de90ce48f2afaee07c1d36459d45cb03bbce93f745f","apps/web/public/assets/manor/classic/crops/19/sprout.png","2a678523507df7b9cfa40de90ce48f2afaee07c1d36459d45cb03bbce93f745f","reviewed-ok","ready"
"19","legacy-19","橙子","2","young","2","young","6","state-character","Crop_19.swf/DefineSprite_6/1.png","22e1f5b89ae192fb45c3f05d94f7ae631f13ef2a3c4bbd0f007e2d6e1dcbfd4e","apps/web/public/assets/manor/classic/crops/19/young.png","22e1f5b89ae192fb45c3f05d94f7ae631f13ef2a3c4bbd0f007e2d6e1dcbfd4e","reviewed-ok","ready"
"19","legacy-19","橙子","3","growing","3","growing","8","state-character","Crop_19.swf/DefineSprite_8/1.png","c879183ad18bf799adcba64eff88ac46fe8f1fe4d15df60540722861b1667a71","apps/web/public/assets/manor/classic/crops/19/growing.png","c879183ad18bf799adcba64eff88ac46fe8f1fe4d15df60540722861b1667a71","reviewed-ok","ready"
"19","legacy-19","橙子","4","pre_mature","4","pre_mature","12","state-character","Crop_19.swf/DefineSprite_12/1.png","65d5ee406d7422bc2c12853c1bf3975e40aa54f0b7ec14de0a5491f6afa2b4e3","apps/web/public/assets/manor/classic/crops/19/pre_mature.png","65d5ee406d7422bc2c12853c1bf3975e40aa54f0b7ec14de0a5491f6afa2b4e3","reviewed-ok","ready"
"19","legacy-19","橙子","5","mature","5","mature","14","state-character","Crop_19.swf/DefineSprite_14/1.png","7f29f15fd411c89dfd29af9dd640259bbb1430aca0db6c360d7b69f7af1969ff","apps/web/public/assets/manor/classic/crops/19/mature.png","7f29f15fd411c89dfd29af9dd640259bbb1430aca0db6c360d7b69f7af1969ff","reviewed-ok","ready"
"19","legacy-19","橙子","6","withered","6","withered","16","state-character","Crop_19.swf/DefineSprite_16/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/19/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"25","legacy-25","银杏树苗","0","seed","0","seed","2","state-character","Crop_25.swf/DefineSprite_2/1.png","1bf85e7aefb17edcbbd101c0c45d5abbf2a7e25056ca440a2ada73fedc7adc5e","apps/web/public/assets/manor/classic/crops/25/seed.png","1bf85e7aefb17edcbbd101c0c45d5abbf2a7e25056ca440a2ada73fedc7adc5e","reviewed-ok","ready"
"25","legacy-25","银杏树苗","1","sprout","1","sprout","14","state-character","Crop_25.swf/DefineSprite_14/1.png","242dd76b929fd4d36754d0ead5d2e7a62096b4c7ff0a9767da681ddb3755b89e","apps/web/public/assets/manor/classic/crops/25/sprout.png","242dd76b929fd4d36754d0ead5d2e7a62096b4c7ff0a9767da681ddb3755b89e","reviewed-ok","ready"
"25","legacy-25","银杏树苗","2","young","2","young","18","state-character","Crop_25.swf/DefineSprite_18/1.png","bbf9388d5e575e0aa90f4a9ce33d3ead9d95b7f46e75cfc9038d94314da88ef4","apps/web/public/assets/manor/classic/crops/25/young.png","bbf9388d5e575e0aa90f4a9ce33d3ead9d95b7f46e75cfc9038d94314da88ef4","reviewed-ok","ready"
"25","legacy-25","银杏树苗","3","growing","3","growing","20","state-character","Crop_25.swf/DefineSprite_20/1.png","21800753537e0b840105065f4067c659c4761ad68af7e43a64d29adf2a7f44b0","apps/web/public/assets/manor/classic/crops/25/growing.png","21800753537e0b840105065f4067c659c4761ad68af7e43a64d29adf2a7f44b0","reviewed-ok","ready"
"25","legacy-25","银杏树苗","4","pre_mature","4","pre_mature","22","state-character","Crop_25.swf/DefineSprite_22/1.png","a444dc0d04a473cde7625779335f98e6c212cd76147380909cf7d2c850fcb0c7","apps/web/public/assets/manor/classic/crops/25/pre_mature.png","a444dc0d04a473cde7625779335f98e6c212cd76147380909cf7d2c850fcb0c7","reviewed-ok","ready"
"25","legacy-25","银杏树苗","5","mature","5","mature","24","state-character","Crop_25.swf/DefineSprite_24/1.png","d0798e8cfe558abc84ceb943d4d68db4d7673292af4a33917cbb43318f59efc9","apps/web/public/assets/manor/classic/crops/25/mature.png","d0798e8cfe558abc84ceb943d4d68db4d7673292af4a33917cbb43318f59efc9","reviewed-ok","ready"
"25","legacy-25","银杏树苗","6","withered","6","withered","26","state-character","Crop_25.swf/DefineSprite_26/1.png","6e486355d330b8df77b0a6942df478b9640c5f33559b75cdcc95c9d545fafe70","apps/web/public/assets/manor/classic/crops/25/withered.png","6e486355d330b8df77b0a6942df478b9640c5f33559b75cdcc95c9d545fafe70","reviewed-ok","ready"
